Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Plane colors,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Seat comfort,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Female,Loyal Customer,55,Business travel,Eco,689,1,4,2,2,2,3,1,4,4,4,3,4,2,52,51,satisfied
Male,Loyal Customer,22,Business travel,Business,1567,2,1,2,1,5,3,3,1,5,4,3,4,3,0,16,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Business,1744,3,4,4,4,4,4,5,4,1,4,4,4,5,0,0,satisfied
Female,disloyal Customer,35,Business travel,Eco,101,1,1,2,5,3,4,4,4,1,3,1,4,2,14,13,neutral or dissatisfied
Male,Loyal Customer,54,Business travel,Unknown,416,2,2,3,3,3,2,5,1,,4,3,3,5,0,0,satisfied
Male,Loyal Customer,41,Business travel,Eco,991,3,3,1,2,3,4,1,4,5,4,3,4,4,11,8,neutral or dissatisfied
Male,Loyal Customer,24,Business travel,Unknown,1325,2,5,2,2,2,5,1,2,3,4,3,3,5,0,,neutral or dissatisfied
Female,Loyal Customer,62,Personal Travel,Eco Plus,479,3,5,5,4,5,3,2,4,3,4,5,4,4,21,23,neutral or dissatisfied
Male,Loyal Customer,72,Business travel,Unknown,2122,3,3,4,4,4,5,4,3,3,4,3,3,1,3,5,neutral or dissatisfied
Female,disloyal Customer,22,Business travel,Eco,1094,1,3,3,2,2,2,2,4,,4,5,4,2,0,0,neutral or dissatisfied
Male,Loyal Customer,23,Personal Travel,Eco,752,1,3,4,2,4,1,2,5,2,5,2,5,2,0,,neutral or dissatisfied
Female,Loyal Customer,23,Business travel,Business,972,1,2,4,4,4,4,3,3,4,2,5,2,2,0,0,neutral or dissatisfied
Female,disloyal Customer,32,Business travel,Business,515,1,3,3,3,4,2,2,4,4,5,5,4,2,0,0,neutral or dissatisfied
Male,Loyal Customer,45,Personal Travel,Eco,589,1,4,4,4,2,5,5,4,2,5,3,5,5,0,,neutral or dissatisfied
Male,Loyal Customer,76,Business travel,Unknown,2602,3,4,4,4,4,3,4,5,5,5,5,5,5,12,39,satisfied
Male,Loyal Customer,23,Business travel,Business,948,1,5,5,5,2,4,2,5,5,4,5,4,4,0,0,satisfied
Male,Loyal Customer,45,Personal Travel,Eco,602,1,3,2,3,2,5,5,3,5,3,3,4,5,0,0,neutral or dissatisfied
Male,Loyal Customer,37,Business travel,Eco,1499,2,2,5,5,5,1,4,2,1,4,5,2,1,44,36,satisfied
Female,disloyal Customer,21,Business travel,Eco,404,1,4,1,3,2,5,1,3,,3,3,2,5,0,0,neutral or dissatisfied
Male,Loyal Customer,17,Personal Travel,Eco,226,1,2,4,2,3,5,2,5,1,5,4,5,5,0,0,neutral or dissatisfied
Female,disloyal Customer,38,Business travel,Business,204,2,3,1,4,4,2,2,3,,1,4,4,2,0,0,satisfied
Female,Loyal Customer,57,Business travel,Business,3282,3,1,1,3,1,2,4,1,4,4,3,4,4,1,2,satisfied
Female,Loyal Customer,29,Business travel,Eco,2560,2,2,3,4,4,2,2,5,4,2,3,2,2,0,0,neutral or dissatisfied
Male,Loyal Customer,73,Business travel,Business,2125,1,1,1,1,1,1,5,4,3,2,4,5,4,126,122,satisfied
Female,disloyal Customer,27,Business travel,Eco,196,1,1,0,1,2,4,4,4,,1,3,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Business,447,2,5,5,5,2,3,4,4,5,5,1,4,5,72,69,satisfied
Male,Loyal Customer,47,Business travel,Business,1728,3,1,3,3,5,1,2,5,,1,4,3,4,0,0,neutral or dissatisfied
Female,disloyal Customer,61,Business travel,Business,332,3,4,4,4,4,2,3,4,2,2,3,5,3,0,,neutral or dissatisfied
Male,Loyal Customer,33,Business travel,Eco,187,3,3,4,4,4,3,3,1,,2,2,2,3,6,0,neutral or dissatisfied
Female,disloyal Customer,74,Business travel,Business,1726,3,4,4,4,5,2,2,3,4,3,3,5,2,7,7,satisfied
Male,disloyal Customer,26,Business travel,Business,230,2,2,5,3,1,1,1,3,5,3,3,5,1,30,40,neutral or dissatisfied
Female,Loyal Customer,42,Personal Travel,Eco Plus,455,3,1,4,1,4,4,5,5,1,5,5,5,5,13,7,neutral or dissatisfied
Male,Loyal Customer,72,Business travel,Unknown,224,1,4,5,3,3,4,4,2,,2,2,1,4,0,0,satisfied
Female,disloyal Customer,21,Business travel,Eco,175,3,1,3,0,4,5,5,3,2,2,5,3,5,0,0,neutral or dissatisfied
Female,Loyal Customer,27,Business travel,Business,436,3,4,4,4,4,5,5,4,4,4,4,4,5,0,3,satisfied
Female,Loyal Customer,35,Business travel,Business,3127,2,1,2,2,2,3,5,5,4,4,2,4,4,4,,satisfied
Female,disloyal Customer,23,Business travel,Business,337,3,4,5,4,2,1,2,2,,3,2,1,1,4,5,satisfied
Female,Loyal Customer,35,Business travel,Unknown,109,3,4,3,4,3,2,3,3,3,4,4,3,3,24,,neutral or dissatisfied
Male,disloyal Customer,37,Business travel,Business,1033,3,3,3,3,2,2,1,4,,4,4,4,1,19,13,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Eco,3858,2,1,1,4,1,3,3,5,5,3,2,4,3,0,0,satisfied
Male,Loyal Customer,56,Business travel,Unknown,1205,3,1,2,2,2,3,3,1,3,5,3,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,32,Personal Travel,Eco,421,1,5,4,1,3,1,2,2,3,3,4,4,1,0,0,neutral or dissatisfied
Male,Loyal Customer,23,Business travel,Business,356,1,4,4,4,4,4,3,5,5,5,5,5,4,0,0,satisfied
Female,Loyal Customer,53,Personal Travel,Unknown,926,3,4,3,1,4,5,5,3,,3,4,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,46,Personal Travel,Eco,214,2,3,2,0,5,5,4,4,2,3,3,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,62,Business travel,Eco,257,3,3,2,1,1,3,3,4,5,3,2,4,3,6,0,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Eco,2586,2,3,3,3,2,4,4,2,5,4,1,3,4,47,47,satisfied
Female,Loyal Customer,45,Business travel,Business,2800,3,2,2,2,5,2,4,4,,4,4,4,5,71,65,satisfied
Male,Loyal Customer,28,Business travel,Business,3216,3,3,1,1,1,3,4,3,,3,2,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,36,Personal Travel,Eco Plus,1670,2,4,4,4,4,5,2,4,2,5,4,4,3,0,0,neutral or dissatisfied
Male,Loyal Customer,14,Business travel,Business,1587,1,3,1,5,5,5,5,3,,4,3,1,5,0,0,satisfied
Female,Loyal Customer,16,Business travel,Eco Plus,253,3,3,5,5,2,4,2,2,,3,2,3,2,6,9,neutral or dissatisfied
Male,Loyal Customer,50,Personal Travel,Eco,874,2,3,4,3,2,2,1,1,4,4,2,1,2,0,0,neutral or dissatisfied
Female,Loyal Customer,48,Business travel,Business,344,1,5,0,0,3,5,5,4,,4,4,4,4,0,0,satisfied
Male,Loyal Customer,52,Business travel,Business,356,3,5,5,5,5,5,4,3,3,3,3,3,4,21,16,satisfied
Male,Loyal Customer,15,Personal Travel,Eco,562,3,2,4,2,5,1,1,5,,4,3,2,1,1,0,neutral or dissatisfied
Female,Loyal Customer,61,Personal Travel,Business,2342,3,3,4,3,3,3,3,3,4,5,5,3,3,0,0,neutral or dissatisfied
Male,disloyal Customer,35,Business travel,Business,1061,2,4,4,4,4,2,2,3,5,5,4,4,2,0,0,neutral or dissatisfied
Male,Loyal Customer,52,Personal Travel,Eco,110,2,0,1,0,3,1,2,1,5,2,2,3,2,0,7,satisfied
Male,Loyal Customer,59,Business travel,Business,738,1,4,5,3,3,5,3,4,,4,3,4,2,0,13,neutral or dissatisfied
Male,Loyal Customer,47,Business travel,Unknown,236,1,2,2,5,2,5,4,5,,1,4,5,3,3,0,satisfied
Male,Loyal Customer,52,Business travel,Eco,488,2,4,1,1,1,4,1,1,2,5,1,1,4,27,28,neutral or dissatisfied
Male,Loyal Customer,59,Personal Travel,Eco,1008,2,2,5,2,1,5,5,3,4,5,3,5,5,27,17,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,3405,1,3,5,5,5,3,2,4,3,3,2,3,3,0,0,neutral or dissatisfied
Female,Loyal Customer,7,Personal Travel,Unknown,296,3,2,4,3,3,3,5,4,3,4,3,4,5,3,41,neutral or dissatisfied
Female,Loyal Customer,60,Personal Travel,Unknown,853,3,2,5,3,4,5,5,4,,5,4,5,4,29,15,neutral or dissatisfied
Male,Loyal Customer,34,Business travel,Business,1192,3,1,3,1,1,2,5,4,4,1,4,4,5,109,101,satisfied
Male,Loyal Customer,39,Business travel,Unknown,647,2,4,4,4,4,2,4,1,3,3,4,3,3,3,2,satisfied
Female,Loyal Customer,53,Business travel,Unknown,3919,2,2,2,2,2,5,3,2,,5,1,5,4,20,18,satisfied
Male,Loyal Customer,11,Personal Travel,Eco,631,3,0,3,5,3,5,3,1,5,3,3,4,5,0,0,satisfied
Male,Loyal Customer,55,Personal Travel,Eco,1107,3,5,1,3,1,1,1,2,,2,1,4,1,0,0,neutral or dissatisfied
Male,Loyal Customer,24,Business travel,Business,1706,3,4,5,2,2,5,5,4,5,4,3,4,5,0,9,satisfied
Male,disloyal Customer,17,Business travel,Eco,338,1,4,1,4,1,4,3,1,3,3,4,3,4,6,1,neutral or dissatisfied
Male,Loyal Customer,29,Personal Travel,Eco,214,2,2,3,2,1,4,4,4,,3,2,1,4,0,0,neutral or dissatisfied
Male,Loyal Customer,24,Personal Travel,Eco,972,1,4,5,4,4,3,4,1,,4,3,5,3,0,30,neutral or dissatisfied
Female,Loyal Customer,15,Personal Travel,Eco,1416,2,1,4,1,3,4,2,1,,1,3,1,1,0,1,neutral or dissatisfied
Male,Loyal Customer,43,Business travel,Business,1594,2,3,1,2,2,5,4,3,,3,2,3,1,0,0,neutral or dissatisfied
Female,disloyal Customer,26,Business travel,Business,2342,1,3,3,3,2,3,2,2,5,4,2,2,2,0,0,neutral or dissatisfied
Female,Loyal Customer,22,Business travel,Eco,3001,3,1,4,4,4,1,1,4,2,5,5,4,1,7,14,neutral or dissatisfied
Female,Loyal Customer,80,Business travel,Business,1452,3,4,4,5,4,3,4,5,5,5,5,5,5,39,11,satisfied
Female,disloyal Customer,39,Business travel,Business,251,1,3,1,1,3,2,5,3,4,3,5,4,2,25,15,neutral or dissatisfied
Male,Loyal Customer,41,Personal Travel,Unknown,282,1,3,3,5,5,2,2,5,4,4,1,4,2,108,98,neutral or dissatisfied
Male,Loyal Customer,23,Personal Travel,Eco,1086,2,4,5,4,3,5,5,1,1,5,3,5,5,32,4,neutral or dissatisfied
Male,Loyal Customer,36,Personal Travel,Eco,838,2,3,4,3,3,4,4,5,,5,3,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,58,Business travel,Business,2255,2,4,3,3,3,4,5,5,5,5,5,5,5,2,9,satisfied
Female,disloyal Customer,23,Business travel,Unknown,851,1,2,3,3,4,2,2,5,,1,4,5,2,0,0,neutral or dissatisfied
Female,Loyal Customer,48,Business travel,Business,2299,2,4,2,4,4,3,4,5,5,5,3,5,4,4,0,satisfied
Male,Loyal Customer,32,Business travel,Business,1629,1,3,4,3,3,3,2,3,3,5,3,1,4,0,6,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Business,3506,3,2,3,1,1,4,3,2,,2,3,2,1,0,0,neutral or dissatisfied
Female,Loyal Customer,61,Business travel,Eco,1020,1,1,1,1,1,2,4,4,,4,3,4,3,0,0,satisfied
Female,Loyal Customer,34,Personal Travel,Eco,511,2,4,4,4,2,2,5,3,4,3,2,3,5,0,0,satisfied
Male,Loyal Customer,23,Personal Travel,Eco,1744,3,2,4,2,3,2,2,4,,3,5,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,43,Business travel,Business,3136,3,3,3,3,3,2,4,4,,4,3,4,4,60,,satisfied
Male,disloyal Customer,47,Business travel,Business,775,3,2,2,2,4,1,1,3,4,5,2,4,1,1,0,neutral or dissatisfied
Female,Loyal Customer,45,Business travel,Eco,972,2,5,5,3,2,4,5,5,5,1,1,5,5,0,0,satisfied
Female,disloyal Customer,36,Business travel,Eco Plus,711,1,2,2,4,3,2,3,2,2,3,2,4,3,24,9,neutral or dissatisfied
Female,disloyal Customer,33,Business travel,Eco,639,1,3,5,3,3,3,1,1,1,1,5,3,3,47,50,neutral or dissatisfied
Female,Loyal Customer,13,Personal Travel,Eco,346,2,3,5,3,2,4,3,1,3,1,4,1,5,1,0,neutral or dissatisfied
Female,disloyal Customer,14,Business travel,Eco,651,3,3,0,4,3,4,4,1,,3,2,2,4,96,92,neutral or dissatisfied
Male,Loyal Customer,47,Business travel,Business,2418,3,1,1,1,1,5,4,4,4,4,4,4,3,12,4,satisfied
Female,Loyal Customer,51,Business travel,Unknown,849,2,2,3,3,1,1,3,2,,2,2,5,1,0,0,neutral or dissatisfied
Female,Loyal Customer,69,Business travel,Business,650,3,5,5,5,5,2,4,5,,5,4,2,4,0,0,satisfied
Female,disloyal Customer,21,Business travel,Eco,264,3,4,0,4,1,1,4,4,3,2,5,4,1,0,0,satisfied
Male,Loyal Customer,14,Business travel,Unknown,416,1,4,2,5,5,3,4,4,2,4,3,4,4,13,5,neutral or dissatisfied
Female,Loyal Customer,22,Business travel,Eco,2562,1,4,5,1,2,4,4,2,,5,4,3,4,0,0,satisfied
Male,Loyal Customer,39,Business travel,Eco,321,1,4,5,3,5,4,2,2,2,4,3,2,4,8,27,satisfied
Female,Loyal Customer,68,Personal Travel,Unknown,328,2,2,3,2,3,1,3,4,2,4,3,4,3,4,3,neutral or dissatisfied
Female,Loyal Customer,65,Business travel,Eco,344,2,4,2,1,2,5,4,3,,3,4,3,1,29,45,neutral or dissatisfied
Female,Loyal Customer,24,Personal Travel,Unknown,214,2,2,5,2,1,2,4,3,2,3,3,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,15,Business travel,Business,3716,3,4,1,4,4,1,4,3,4,3,3,3,5,0,1,satisfied
Male,Loyal Customer,52,Business travel,Eco,223,3,3,5,3,3,5,5,1,5,3,2,1,2,1,5,neutral or dissatisfied
Female,Loyal Customer,33,Business travel,Business,3700,3,5,5,5,5,5,5,4,4,4,3,4,3,0,0,satisfied
Female,disloyal Customer,25,Business travel,Eco,489,2,2,3,3,1,1,1,1,3,3,5,1,1,0,0,neutral or dissatisfied
Female,disloyal Customer,39,Business travel,Unknown,422,2,2,5,2,4,4,3,3,4,3,1,5,3,8,7,neutral or dissatisfied
Male,Loyal Customer,53,Business travel,Unknown,3140,3,3,3,3,3,3,5,5,4,3,4,4,5,12,15,satisfied
Male,Loyal Customer,31,Personal Travel,Unknown,73,2,3,3,5,2,2,4,5,2,4,2,1,4,0,0,neutral or dissatisfied
Male,Loyal Customer,31,Personal Travel,Eco,192,3,2,5,0,5,5,4,4,,5,3,5,4,8,4,neutral or dissatisfied
Male,disloyal Customer,41,Business travel,Business,354,1,1,1,1,2,3,1,3,,4,2,4,1,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Eco,543,2,3,4,1,1,3,4,5,3,1,2,3,3,2,0,neutral or dissatisfied
Male,Loyal Customer,27,Business travel,Business,3738,2,3,3,3,3,3,5,4,2,1,3,2,5,79,99,satisfied
Male,Loyal Customer,41,Business travel,Eco,851,3,1,5,3,5,3,3,3,,4,4,4,1,43,56,neutral or dissatisfied
Female,Loyal Customer,63,Business travel,Business,532,2,2,4,3,5,1,3,2,4,2,2,2,3,0,11,neutral or dissatisfied
Male,Loyal Customer,27,Business travel,Business,1603,1,4,5,5,5,3,1,2,,4,3,4,1,4,23,neutral or dissatisfied
Female,Loyal Customer,28,Business travel,Eco,2212,3,2,3,2,4,4,2,5,3,4,3,3,3,96,98,satisfied
Female,Loyal Customer,29,Personal Travel,Eco,129,3,2,4,0,3,4,5,4,,4,4,4,4,0,3,neutral or dissatisfied
Male,disloyal Customer,26,Business travel,Unknown,321,3,3,0,3,2,5,2,3,2,1,5,5,5,0,0,neutral or dissatisfied
Male,disloyal Customer,38,Business travel,Business,920,3,1,1,1,3,4,5,4,4,3,5,5,2,0,0,neutral or dissatisfied
Male,Loyal Customer,65,Business travel,Business,2332,2,2,2,1,5,5,3,4,4,4,4,2,3,0,0,satisfied
Male,Loyal Customer,43,Business travel,Unknown,1046,3,2,2,2,2,3,5,5,5,5,4,5,4,0,0,satisfied
Female,Loyal Customer,54,Business travel,Business,3314,1,1,1,1,1,3,5,1,1,5,2,1,4,87,92,neutral or dissatisfied
Male,Loyal Customer,21,Personal Travel,Unknown,637,2,4,4,4,1,3,3,3,,4,5,5,3,5,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Eco,395,1,5,2,5,5,5,5,2,4,3,3,1,5,0,0,satisfied
Female,Loyal Customer,48,Personal Travel,Eco Plus,1598,1,1,4,4,3,1,3,4,3,3,1,5,5,21,7,neutral or dissatisfied
Male,Loyal Customer,26,Business travel,Eco,2607,1,5,1,1,1,5,5,3,,5,3,1,5,42,74,satisfied
Female,Loyal Customer,56,Personal Travel,Eco,996,3,5,5,3,3,5,5,4,5,3,5,4,4,0,3,satisfied
Male,disloyal Customer,26,Business travel,Unknown,251,3,4,5,4,4,3,3,4,,5,4,4,3,9,6,neutral or dissatisfied
Female,Loyal Customer,56,Business travel,Eco,2079,1,1,5,2,5,3,5,1,2,4,2,1,3,31,37,neutral or dissatisfied
Male,Loyal Customer,70,Personal Travel,Eco,1747,1,4,1,4,3,4,4,5,1,3,3,4,4,0,0,neutral or dissatisfied
Male,disloyal Customer,28,Business travel,Unknown,1262,2,3,3,3,3,3,3,4,4,4,3,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,54,Business travel,Business,3572,1,3,4,2,2,5,5,5,5,5,5,5,3,0,0,satisfied
Male,Loyal Customer,51,Business travel,Business,3936,2,2,2,2,2,2,2,5,5,5,5,5,3,0,0,satisfied
Female,Loyal Customer,46,Business travel,Business,338,1,2,4,2,4,3,1,2,2,2,2,2,3,0,0,neutral or dissatisfied
Female,Loyal Customer,54,Business travel,Eco,667,2,2,5,5,4,3,4,3,2,3,5,3,3,0,6,neutral or dissatisfied
Male,Loyal Customer,30,Personal Travel,Eco,1990,2,3,1,2,4,3,5,4,,4,2,4,1,96,74,neutral or dissatisfied
Male,disloyal Customer,22,Business travel,Eco,262,2,2,2,2,4,3,4,5,2,3,3,4,3,0,0,neutral or dissatisfied
Male,Loyal Customer,13,Personal Travel,Unknown,166,3,1,1,1,1,5,5,1,5,1,2,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Unknown,2418,1,2,2,2,2,2,4,5,4,5,5,5,3,86,66,satisfied
Female,disloyal Customer,34,Business travel,Eco,602,3,3,5,4,1,4,1,4,,4,2,4,4,9,,neutral or dissatisfied
Female,disloyal Customer,22,Business travel,Eco,628,2,3,2,3,3,1,1,1,,4,4,4,4,23,28,neutral or dissatisfied
Male,Loyal Customer,25,Business travel,Business,1182,2,3,5,2,4,3,4,3,,3,3,3,4,5,0,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Eco,667,1,1,1,2,1,1,2,5,1,3,4,3,1,25,27,neutral or dissatisfied
Female,Loyal Customer,18,Business travel,Business,517,3,2,2,4,2,1,2,1,3,3,2,2,2,0,0,satisfied
Male,Loyal Customer,11,Business travel,Business,622,3,2,5,5,5,2,2,1,4,5,4,3,2,21,19,neutral or dissatisfied
Male,Loyal Customer,18,Personal Travel,Eco Plus,965,3,5,5,4,1,3,5,3,,5,4,5,4,15,1,satisfied
Female,Loyal Customer,62,Personal Travel,Eco Plus,1180,1,3,5,3,3,2,3,3,3,1,4,3,5,0,15,neutral or dissatisfied
Female,Loyal Customer,35,Business travel,Eco,991,2,2,4,2,2,4,2,3,,3,1,3,4,0,,neutral or dissatisfied
Female,Loyal Customer,63,Personal Travel,Eco,1797,2,2,5,2,3,5,4,1,2,1,4,1,5,11,10,neutral or dissatisfied
Male,disloyal Customer,30,Business travel,Eco,599,1,3,3,3,3,1,1,5,2,4,5,1,1,0,2,neutral or dissatisfied
Male,disloyal Customer,20,Business travel,Eco,472,3,4,3,2,3,3,1,1,2,4,4,4,1,0,5,neutral or dissatisfied
Male,disloyal Customer,24,Business travel,Eco,986,2,5,5,5,1,3,5,2,4,3,1,1,3,0,0,satisfied
Female,Loyal Customer,69,Business travel,Eco,239,3,2,1,4,4,3,2,2,2,2,1,2,1,14,12,neutral or dissatisfied
Female,Loyal Customer,10,Business travel,Business,304,1,0,0,0,3,2,5,5,5,5,3,5,4,75,69,satisfied
Female,Loyal Customer,43,Business travel,Business,1069,1,3,3,3,3,5,5,3,2,4,2,3,5,0,0,satisfied
Male,Loyal Customer,16,Personal Travel,Eco,341,3,2,4,2,5,5,5,5,4,5,5,5,5,7,,neutral or dissatisfied
Female,disloyal Customer,19,Business travel,Eco,1212,1,4,4,3,1,4,4,5,3,3,3,4,4,6,0,satisfied
Male,Loyal Customer,58,Business travel,Eco,712,3,3,2,2,2,4,2,2,,3,4,3,3,5,0,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Unknown,2636,2,2,2,4,2,4,2,4,4,4,4,4,5,0,0,satisfied
Female,Loyal Customer,40,Business travel,Business,1222,1,4,4,4,4,5,4,3,2,4,4,4,3,34,15,satisfied
Male,Loyal Customer,58,Personal Travel,Eco Plus,1990,1,5,4,1,2,4,2,3,,3,5,4,4,8,7,neutral or dissatisfied
Male,disloyal Customer,24,Business travel,Eco,583,2,4,0,1,2,4,1,2,5,5,5,5,4,0,,satisfied
Male,Loyal Customer,48,Business travel,Business,1528,3,4,2,4,4,4,2,3,3,3,3,4,4,0,0,satisfied
Female,Loyal Customer,44,Personal Travel,Eco,157,2,2,4,0,4,2,2,3,3,5,4,1,2,0,0,neutral or dissatisfied
Male,Loyal Customer,31,Business travel,Business,1892,3,4,4,2,2,5,5,2,5,3,3,4,5,0,0,satisfied
Female,Loyal Customer,50,Personal Travel,Unknown,373,3,4,5,4,3,1,5,5,,5,5,4,4,7,0,satisfied
Female,Loyal Customer,35,Business travel,Business,605,1,1,1,1,2,2,2,3,4,1,5,1,2,0,0,satisfied
Male,Loyal Customer,63,Personal Travel,Eco,861,2,5,4,0,3,5,5,4,2,4,3,5,5,0,0,satisfied
Male,Loyal Customer,18,Business travel,Business,1521,2,3,4,3,5,3,2,3,3,2,1,3,4,33,12,neutral or dissatisfied
Male,Loyal Customer,68,Personal Travel,Eco,299,3,1,5,1,3,3,2,3,,4,3,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,71,Business travel,Eco,337,3,5,4,4,1,4,1,4,5,5,4,5,4,0,0,satisfied
Female,Loyal Customer,55,Personal Travel,Eco,188,2,3,3,3,2,4,5,5,3,5,3,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Business,692,1,2,1,2,2,2,3,3,3,3,5,3,4,0,0,satisfied
Male,Loyal Customer,28,Business travel,Business,484,1,2,2,2,2,4,4,5,5,4,3,4,4,0,0,satisfied
Female,Loyal Customer,35,Personal Travel,Business,965,1,4,4,2,5,4,2,4,2,5,4,5,4,0,6,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Eco,2343,2,1,1,1,1,3,4,5,5,5,4,5,1,89,87,satisfied
Male,Loyal Customer,53,Personal Travel,Unknown,370,1,1,4,4,2,1,1,1,,3,4,5,1,0,0,neutral or dissatisfied
Male,Loyal Customer,35,Personal Travel,Eco,73,1,5,4,0,5,2,2,3,,3,3,3,2,0,0,satisfied
Male,Loyal Customer,66,Business travel,Business,1555,3,1,4,2,3,2,4,1,0,1,5,1,1,0,0,neutral or dissatisfied
Female,Loyal Customer,37,Personal Travel,Eco,558,2,4,3,4,4,1,2,3,3,4,2,4,1,0,0,neutral or dissatisfied
Male,Loyal Customer,44,Personal Travel,Eco,1546,1,1,2,1,5,2,5,5,5,3,1,4,4,0,0,neutral or dissatisfied
Male,Loyal Customer,51,Business travel,Business,1499,3,1,1,1,1,4,5,4,,1,3,1,2,9,8,neutral or dissatisfied
Male,Loyal Customer,39,Personal Travel,Eco,337,1,1,5,5,4,2,4,3,1,4,4,5,2,0,30,neutral or dissatisfied
Female,Loyal Customer,10,Personal Travel,Eco,436,1,2,2,2,3,2,4,1,4,3,1,5,4,1,5,neutral or dissatisfied
Male,Loyal Customer,37,Business travel,Eco,428,1,3,4,4,1,3,3,4,1,3,2,4,3,36,23,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Eco,235,1,1,1,1,1,3,2,3,2,1,1,1,4,12,,neutral or dissatisfied
Female,Loyal Customer,39,Personal Travel,Eco,481,3,4,2,4,4,3,3,1,4,4,2,3,3,4,16,satisfied
Female,Loyal Customer,58,Business travel,Business,3780,1,3,1,1,1,1,1,4,3,3,1,3,3,0,0,neutral or dissatisfied
Female,Loyal Customer,59,Personal Travel,Eco,954,1,2,5,2,4,3,5,3,5,1,5,1,5,23,13,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,2777,1,5,3,5,5,4,5,3,4,4,3,4,3,57,58,satisfied
Male,Loyal Customer,27,Business travel,Business,2665,3,1,1,2,1,4,3,4,,1,5,2,4,0,0,satisfied
Female,Loyal Customer,48,Personal Travel,Eco Plus,1846,1,1,4,2,1,2,5,3,2,3,4,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Eco,631,1,1,5,1,5,1,1,3,3,4,1,4,1,123,134,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Unknown,1616,2,3,5,5,5,4,4,4,4,1,5,4,4,43,48,satisfied
Male,disloyal Customer,53,Business travel,Eco,1235,1,1,1,1,1,4,4,5,5,3,3,4,4,0,1,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,2182,3,3,1,3,3,4,3,5,,5,5,5,3,0,0,satisfied
Male,disloyal Customer,22,Business travel,Eco,447,3,3,5,4,3,2,2,5,5,4,5,4,2,0,1,neutral or dissatisfied
Female,Loyal Customer,39,Personal Travel,Eco,2092,1,4,2,4,2,2,3,2,2,5,1,2,3,0,0,neutral or dissatisfied
Male,Loyal Customer,49,Personal Travel,Business,674,1,2,4,2,4,1,1,3,2,5,3,3,5,0,0,neutral or dissatisfied
Female,Loyal Customer,22,Personal Travel,Business,258,2,2,5,2,5,5,1,4,5,1,4,4,5,8,11,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Unknown,802,3,5,5,5,5,5,3,4,3,4,3,4,5,2,0,satisfied
Female,disloyal Customer,23,Business travel,Eco,227,2,4,4,4,3,2,2,5,3,5,5,5,2,92,,satisfied
Female,Loyal Customer,39,Business travel,Business,2631,1,5,5,5,5,5,5,1,3,2,2,1,5,7,0,satisfied
Male,Loyal Customer,32,Business travel,Business,1906,3,3,3,3,3,3,3,2,3,4,2,5,3,5,0,satisfied
Male,Loyal Customer,43,Business travel,Eco,1172,3,2,4,4,4,5,2,4,4,3,3,2,2,0,6,neutral or dissatisfied
Female,disloyal Customer,48,Business travel,Eco,241,3,1,4,1,3,2,4,1,2,3,4,4,2,0,8,neutral or dissatisfied
Female,Loyal Customer,47,Business travel,Eco,2075,2,5,2,5,5,5,1,4,,4,5,4,3,0,,satisfied
Female,Loyal Customer,57,Business travel,Business,164,3,3,4,4,4,4,3,2,4,1,3,2,4,25,23,neutral or dissatisfied
Female,Loyal Customer,57,Business travel,Unknown,259,2,3,4,4,4,5,2,5,,3,2,3,2,46,39,satisfied
Male,Loyal Customer,36,Business travel,Unknown,419,1,2,5,5,5,2,2,1,2,1,3,1,2,0,0,satisfied
Male,Loyal Customer,54,Business travel,Business,502,2,2,5,5,5,3,5,4,3,4,4,4,5,5,31,satisfied
